nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Legislativo;Senadores;Autoria e relatoria de matérias;490;SECRETARIA GERAL DA MESA;Matérias de autoria de um parlamentar;Retorna as matérias que são de autoria do parlamentar informado.;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_autoriasSenadorXml_GET;A especificar;19/05/2021;Parlamentar/Autorias/Autoria/AutoresPrincipais/AutorPrincipal/UfAutor;Informa a unidade federativa de origem do autor.;Alfabético;3
Legislativo;Senadores;Autoria e relatoria de matérias;490;SECRETARIA GERAL DA MESA;Matérias de autoria de um parlamentar;Retorna as matérias que são de autoria do parlamentar informado.;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_autoriasSenadorXml_GET;A especificar;19/05/2021;Parlamentar/Autorias/Autoria/IndicadorAutorPrincipal;Indica se é este o autor principal ou primeiro autor.;Alfabético;15
Legislativo;Senadores;Autoria e relatoria de matérias;490;SECRETARIA GERAL DA MESA;Matérias de autoria de um parlamentar;Retorna as matérias que são de autoria do parlamentar informado.;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_autoriasSenadorXml_GET;A especificar;19/05/2021;Parlamentar/Autorias/Autoria/IndicadorOutrosAutores;Informa se há outros autores não cadastrados. Ex.: Sim, Não.;Alfabético;16
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/MateriasDeAutoriaTramitando/Materia/IdentificacaoMateria/NomeCasaIdentificacaoMateria;Nome da casa legislativa em que a matéria tramita. Ex.: Senado Federal e Congresso Nacional.;Alfabético;7
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Senadores em exercício;Retorna informações sobre senadores exercendo o mandato no senado federal, incluindo dados como nome, partido, UF, endereço, telefone e FAX do gabinete, e-mail e página na Internet, entre outros.;https://legis.senado.leg.br/dadosabertos/dados/ListaParlamentarEmExercicio.xml;A especificar;19/05/2021;Parlamentar/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;Sigla da causa do término do exercício do mandato. Ex.: TER, LS.;Alfabético;1
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Cargos do senador;Retorna informações sobre cargos que o senador ocupa ou ocupou no exercício do(s) mandato(s).;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_cargosSenadorXml_GET;A especificar;19/05/2021;Parlamentar/UrlGlossario;URL para o glossário contendo termos utilizados no processo legislativo e seus conceitos.;Alfanumérico;1
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;Informa o nome completo do parlamentar.;Alfabético;1
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/SexoParlamentar;Informa o sexo do parlamentar. Ex.: masculino, feminino.;Alfabético;2
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/FormaTratamento;Informa a forma de tratamento. Ex.: deputado, senador.;Alfabético;3
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;Informa a URL da página do parlamentar no portal do Senado.;Alfanumérico;4
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;Informa a sigla do partido do parlamentar.;Alfabético;5
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;Informa a URL da foto oficial do parlamentar.;Alfanumérico;6
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/UfParlamentar;Informa a unidade federativa de origem do parlamentar.;Alfabético;7
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;Código do parlamentar na legislatura atual compartilhado com a Câmara dos Deputados de forma a permitir uma listagem de todos os congressistas sem repetição de código. Esse número é reutilizado a cada legislatura.;Numérico;8
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/EmailParlamentar;Informa o e-mail do parlamentar.;Alfanumérico;9
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;Número que identifica um parlamentar nos sistemas legislativos do Senado.;Numérico;10
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/NomeParlamentar;Informa o nome parlamentar, nome adotado pelo parlamentar ao tomar posse do seu mandato.;Alfabético;11
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/DadosBasicosParlamentar/Naturalidade;Cidade de nascimento do parlamentar.;Alfabético;13
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/HistoricoAcademico/Curso/GrauInstrucao;Grau de instrução do curso. Ex.: Técnico, Superior.;Alfabético;20
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/MandatoAtual/CodigoMandato;Número que identifica um mandanto nos sistemas legislativos do Senado.;Numérico;25
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/MandatoAtual/Exercicios/Exercicio/DataFim;Data de término do exercício do mandato.;Data;33
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/RelatoriasAtuais/Relatoria/DataDesignacao;Data de designação da relatoria, quando o parlamentar tornou-se relator da matéria.;Data;43
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/OutrasInformacoes/Servico/NomeServico;Nome do serviço com outras informações.;Alfabético;1
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/OutrasInformacoes/Servico/DescricaoServico;Descrição do serviço com outras informações.;Alfabético;2
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Detalhamento de senador por código;Retorna informações detalhadas do(a) senador(a) informado(a) no parâmetro "código" .;https://legis.senado.leg.br/dadosabertos/docs/resource_ListaSenadorService.html#resource_ListaSenadorService_detalheSenadorXml_GET;A especificar;19/05/2021;Parlamentar/OutrasInformacoes/Servico/UrlServico;URL o serviço com outras informações.;Alfanumérico;3
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Senadores em exercício;Retorna informações sobre senadores exercendo o mandato no senado federal, incluindo dados como nome, partido, UF, endereço, telefone e FAX do gabinete, e-mail e página na Internet, entre outros.;https://legis.senado.leg.br/dadosabertos/dados/ListaParlamentarEmExercicio.xml;A especificar;19/05/2021;Parlamentar/Mandato/CodigoMandato;Número que identifica um mandanto nos sistemas legislativos do Senado.;Numérico;2
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Senadores em exercício;Retorna informações sobre senadores exercendo o mandato no senado federal, incluindo dados como nome, partido, UF, endereço, telefone e FAX do gabinete, e-mail e página na Internet, entre outros.;https://legis.senado.leg.br/dadosabertos/dados/ListaParlamentarEmExercicio.xml;A especificar;19/05/2021;Parlamentar/Mandato/Exercicios/Exercicio/DataFim;Data de término do exercício do mandato.;Data;3
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Senadores em exercício;Retorna informações sobre senadores exercendo o mandato no senado federal, incluindo dados como nome, partido, UF, endereço, telefone e FAX do gabinete, e-mail e página na Internet, entre outros.;https://legis.senado.leg.br/dadosabertos/dados/ListaParlamentarEmExercicio.xml;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;Informa o nome completo do parlamentar.;Alfabético;1
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Senadores em exercício;Retorna informações sobre senadores exercendo o mandato no senado federal, incluindo dados como nome, partido, UF, endereço, telefone e FAX do gabinete, e-mail e página na Internet, entre outros.;https://legis.senado.leg.br/dadosabertos/dados/ListaParlamentarEmExercicio.xml;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/SexoParlamentar;Informa o sexo do parlamentar. Ex.: masculino, feminino.;Alfabético;2
Legislativo;Senadores;Senadores em exercício;490;SECRETARIA GERAL DA MESA;Senadores em exercício;Retorna informações sobre senadores exercendo o mandato no senado federal, incluindo dados como nome, partido, UF, endereço, telefone e FAX do gabinete, e-mail e página na Internet, entre outros.;https://legis.senado.leg.br/dadosabertos/dados/ListaParlamentarEmExercicio.xml;A especificar;19/05/2021;Parlamentar/IdentificacaoParlamentar/FormaTratamento;Informa a forma de tratamento. Ex.: deputado, senador.;Alfabético;3
